Unnamed: 0,date,item_id,quantity,price_base,sum_total,store_id,Year,Month,Day,Lag_1
81365,2023-08-28,d995b73420c0,2.0,79.9,159.8,1.0,2023,8,28,1210.11
116846,2023-09-04,9a6718051f36,11.294,479.57,5416.31,1.0,2023,9,4,416.3
229421,2023-09-28,12b1d15db41d,1.0,281.0,281.0,1.0,2023,9,28,3329.61
120545,2023-09-05,28d5b2998080,4.0,135.0,540.0,1.0,2023,9,5,359.8
155019,2023-09-12,24b2a86d97f5,3.0,89.9,269.7,1.0,2023,9,12,174.9
70591,2023-08-25,d209488c81d5,3.392,384.94,1305.71,1.0,2023,8,25,909.3
114062,2023-09-03,cb3af400e80a,1.0,99.9,99.9,1.0,2023,9,3,38.0
21284,2023-08-15,eb5dceee4f59,1.0,67.9,67.9,1.0,2023,8,15,79.9
71163,2023-08-25,3e8db7e45e7b,10.0,159.72,1597.23,1.0,2023,8,25,299.5
114386,2023-09-03,4b3fe0b8ed9a,2.0,69.9,139.8,1.0,2023,9,3,194.9
128021,2023-09-06,2aa5386ea0c8,1.0,297.0,297.0,1.0,2023,9,6,1526.0
140938,2023-09-09,5a71f41ed723,7.0,176.71,1237.0,1.0,2023,9,9,249.9
223928,2023-09-26,cb00e7ea3438,31.0,52.08,1614.35,1.0,2023,9,26,1174.6
139596,2023-09-09,fdefd0745786,4.0,59.9,239.6,1.0,2023,9,9,139.9
152127,2023-09-11,306c28e147b4,13.0,44.39,577.01,1.0,2023,9,11,598.5
99767,2023-08-31,373fc7de8b34,4.0,59.01,236.05,1.0,2023,8,31,159.0
18555,2023-08-09,9bea27b157d4,19.0,33.54,637.32,1.0,2023,8,9,516.16
10309,2023-08-08,bd814a74c23f,4.0,205.0,820.0,1.0,2023,8,8,70.0
186841,2023-09-19,3408f720e3ce,1.0,179.5,179.5,1.0,2023,9,19,130.0
193763,2023-09-20,21acfb64b2cd,1.0,139.9,139.9,1.0,2023,9,20,249.9
756,2023-08-04,630f1fd1c826,1.0,209.9,209.9,1.0,2023,8,4,989.7
178501,2023-09-17,b73f3b03c1f7,1.0,229.9,229.9,1.0,2023,9,17,164.7
162011,2023-09-14,d92aec3ed963,49.68,641.44,31866.88,1.0,2023,9,14,569.7
152682,2023-09-11,760020c9a42c,2.0,69.9,139.8,1.0,2023,9,11,94.9
21083,2023-08-15,4b63435491de,9.0,39.9,359.1,1.0,2023,8,15,209.7
168327,2023-09-15,e8da9c15cfa4,5.0,88.64,443.21,1.0,2023,9,15,1192.7
21603,2023-08-15,ef591b37d578,9.0,49.85,448.65,1.0,2023,8,15,239.6
96030,2023-08-31,7cc784707a81,3.0,39.9,119.7,1.0,2023,8,31,687.7
134128,2023-09-08,ef5c77d4ad2f,2.0,82.9,165.8,1.0,2023,9,8,214.5
86561,2023-08-29,f2b607df1d90,0.582,1728.9,1006.22,1.0,2023,8,29,1259.3
98773,2023-08-31,1ddb54f8ec8d,0.28,685.79,192.02,1.0,2023,8,31,1299.5
151585,2023-09-11,a1b8684387bb,1.0,99.0,99.0,1.0,2023,9,11,2080.0
18684,2023-08-09,bebe7a5e3888,3.0,39.9,119.7,1.0,2023,8,9,957.9
81164,2023-08-27,9e6619fdf17a,2.0,70.9,141.8,1.0,2023,8,27,233.81
66492,2023-08-24,c48c3a3d8c01,7.0,99.9,699.3,1.0,2023,8,24,97.5
154626,2023-09-12,b382bdd25415,1.0,94.9,94.9,1.0,2023,9,12,249.8
202064,2023-09-22,a201b762aaaf,50.0,39.26,1963.05,1.0,2023,9,22,327.55
71322,2023-08-25,6ff3a373d225,3.0,109.9,329.7,1.0,2023,8,25,853.41
65211,2023-08-24,eb6ef7df698c,4.0,48.49,193.94,1.0,2023,8,24,809.7
10463,2023-08-08,7dcce9e042b6,1.0,272.9,272.9,1.0,2023,8,8,236.8
17671,2023-08-09,412a760870c1,21.0,49.87,1047.17,1.0,2023,8,9,24.9
179914,2023-09-17,760020c9a42c,3.0,55.64,166.91,1.0,2023,9,17,169.9
75157,2023-08-26,260afda7fccb,1.0,79.9,79.9,1.0,2023,8,26,199.8
20618,2023-08-15,62f1dfbe9d80,1.0,259.9,259.9,1.0,2023,8,15,119.8
81932,2023-08-28,3af0e3825fbb,7.529,1585.98,11940.82,1.0,2023,8,28,229.8
224161,2023-09-27,4404e7661b6e,1.0,149.9,149.9,1.0,2023,9,27,1321.8
74558,2023-08-26,63e4bb745cc8,5.0,78.72,393.61,1.0,2023,8,26,93.0
78913,2023-08-27,6595e6ff4462,2.0,194.9,389.8,1.0,2023,8,27,147.13
151280,2023-09-11,16d98140b88c,3.0,119.9,359.7,1.0,2023,9,11,149.9
64383,2023-08-24,cdb88ea32f75,1.0,129.0,129.0,1.0,2023,8,24,89.9
99109,2023-08-31,f2ea50c7d0a4,9.0,69.12,622.11,1.0,2023,8,31,91.6
208158,2023-09-23,6b01d5f448ce,1.0,80.0,80.0,1.0,2023,9,23,94.8
77292,2023-08-27,90e4c35e6830,43.0,19.36,832.66,1.0,2023,8,27,3729.22
41512,2023-08-19,cfe9a1f52ab8,3.0,225.0,675.0,1.0,2023,8,19,238.0
8246,2023-08-07,5c67c95d8581,3.0,89.9,269.7,1.0,2023,8,7,269.22
72840,2023-08-26,7d9f6b401993,1.0,99.9,99.9,1.0,2023,8,26,607.96
82509,2023-08-28,87b1b445df31,7.0,74.9,524.3,1.0,2023,8,28,109.52
200958,2023-09-22,6b9ed41cf366,7.0,379.9,2659.3,1.0,2023,9,22,1128.25
103877,2023-09-01,ecafb8ae8bd0,10.268,185.52,1904.94,1.0,2023,9,1,1649.9
85248,2023-08-28,d2da239ef13a,1.0,29.9,29.9,1.0,2023,8,28,321.4
135720,2023-09-08,6e61091703e7,1.0,76.0,76.0,1.0,2023,9,8,55.0
212303,2023-09-24,bef9a5afff2d,2.0,247.0,494.0,1.0,2023,9,24,520.0
168423,2023-09-15,98c5dcdb9ee3,3.0,75.9,227.7,1.0,2023,9,15,169.9
154340,2023-09-12,412a760870c1,32.0,59.53,1904.82,1.0,2023,9,12,299.9
129902,2023-09-07,0b62336db275,1.0,619.9,619.9,1.0,2023,9,7,908.54
33294,2023-08-18,e9bee8431255,3.0,151.67,455.0,1.0,2023,8,18,1296.99
201216,2023-09-22,ff04adfb7b30,3.0,469.9,1409.7,1.0,2023,9,22,97.9
134369,2023-09-08,5db3c89ca957,1.0,329.9,329.9,1.0,2023,9,8,3282.39
115515,2023-09-04,136395cf6eec,2.0,49.9,99.8,1.0,2023,9,4,4743.62
205550,2023-09-23,38f365d25bfa,2.0,89.9,179.8,1.0,2023,9,23,61.46
155537,2023-09-12,4b98b532f56e,1.0,270.0,270.0,1.0,2023,9,12,69.59
54237,2023-08-22,9501cbe5395f,3.0,788.7,2366.1,1.0,2023,8,22,167.52
210253,2023-09-24,86c193a2862b,1.0,529.9,529.9,1.0,2023,9,24,418.98
134311,2023-09-08,55c0195a98a4,5.0,79.9,399.5,1.0,2023,9,8,762.0
73507,2023-08-26,1b75f80dc620,14.0,49.76,696.62,1.0,2023,8,26,59.9
83196,2023-08-28,0cf24b1c3693,1.0,84.9,84.9,1.0,2023,8,28,1879.95
111588,2023-09-03,2087f8a5f16a,2.0,149.45,298.9,1.0,2023,9,3,199.9
97159,2023-08-31,7fd220a217c2,2.0,228.24,456.48,1.0,2023,8,31,245.8
131253,2023-09-07,13c62be475b6,2.0,258.97,517.94,1.0,2023,9,7,3095.5
198807,2023-09-21,c7bcbf571ecd,1.0,89.9,89.9,1.0,2023,9,21,1199.7
38917,2023-08-19,36063bb37fa5,3.0,160.0,480.0,1.0,2023,8,19,215.7
174215,2023-09-16,d459c72def01,1.0,1099.9,1099.9,1.0,2023,9,16,59.18
39875,2023-08-19,61afe48809a6,7.0,56.31,394.2,1.0,2023,8,19,399.8
58849,2023-08-23,b31d96415031,4.0,337.5,1350.0,1.0,2023,8,23,1655.27
175107,2023-09-16,993c215c2c5f,2.0,39.9,79.8,1.0,2023,9,16,159.8
4263,2023-08-04,017669f9bd31,2.0,39.5,79.0,1.0,2023,8,4,49.9
198450,2023-09-21,05f468be3e2f,5.0,79.9,399.5,1.0,2023,9,21,333.18
47111,2023-08-20,823f41b03e80,1.0,104.0,104.0,1.0,2023,8,20,117.55
219074,2023-09-25,9be92bc17cc6,2.0,75.5,151.0,1.0,2023,9,25,199.9
61338,2023-08-23,9b4faf505878,0.902,358.99,323.81,1.0,2023,8,23,299.9
141558,2023-09-09,998ff677802a,1.0,699.9,699.9,1.0,2023,9,9,174.3
138070,2023-09-08,9941158b865f,6.0,29.9,179.4,1.0,2023,9,8,549.5
32198,2023-08-17,ed9ade519a40,36.0,177.57,6392.47,1.0,2023,8,17,39.9
85658,2023-08-28,7bead6babf61,1.0,119.9,119.9,1.0,2023,8,28,289.9
44253,2023-08-20,3bdc2a4998e2,3.0,274.55,823.65,1.0,2023,8,20,149.7
226942,2023-09-27,b3db578e7002,3.0,38.9,116.7,1.0,2023,9,27,76.0
109881,2023-09-02,851faf83bc63,3.0,235.67,707.0,1.0,2023,9,2,249.9
216569,2023-09-25,81fd04cd2cba,2.0,149.9,299.8,1.0,2023,9,25,190.0
62440,2023-08-24,d55041a570ba,1.0,119.9,119.9,1.0,2023,8,24,14553.03
218621,2023-09-25,1af06126db23,1.0,159.0,159.0,1.0,2023,9,25,849.42
232499,2023-09-28,dc25e4b13bd7,1.0,86.54,86.54,1.0,2023,9,28,31.8
178119,2023-09-17,d0d2ac309a39,8.0,75.39,603.13,1.0,2023,9,17,264.6
166641,2023-09-15,bd30354d059e,2.0,569.9,1139.8,1.0,2023,9,15,219.9
205724,2023-09-23,93452f66499f,1.0,85.9,85.9,1.0,2023,9,23,59.9
224033,2023-09-26,b1fe86a36a26,23.0,51.68,1188.63,1.0,2023,9,26,59.8
129,2023-08-04,e852bb0cd67b,4.0,42.9,171.6,1.0,2023,8,4,956.76
217875,2023-09-25,e07d7de60e69,3.0,29.9,89.7,1.0,2023,9,25,139.18
218941,2023-09-25,2ad086c08134,1.0,36.9,36.9,1.0,2023,9,25,249.5
159899,2023-09-13,5793fa635300,1.0,80.91,80.91,1.0,2023,9,13,77.9
50319,2023-08-21,69731fcfc598,8.76,940.88,8242.13,1.0,2023,8,21,2277.0
152723,2023-09-11,ff4431e6a727,33.0,14.32,472.61,1.0,2023,9,11,1557.1
48026,2023-08-21,e3cb93357151,5.0,80.26,401.31,1.0,2023,8,21,598.4
157459,2023-09-13,4e7f2ad04a30,1.0,1199.9,1199.9,1.0,2023,9,13,270.8
6156,2023-08-07,fb5b61e05b53,1.0,79.9,79.9,1.0,2023,8,7,539.7
220540,2023-09-26,f27fd32437d5,0.35,579.89,202.96,1.0,2023,9,26,299.8
188345,2023-09-19,225fba3b108d,1.0,38.0,38.0,1.0,2023,9,19,59.9
12467,2023-08-08,d41e2280ebfd,1.0,37.71,37.71,1.0,2023,8,8,149.9
108140,2023-09-02,39e0a6e2a225,2.927,249.9,731.46,1.0,2023,9,2,124.76
70160,2023-08-25,e3f5af31173d,17.842,763.01,13613.66,1.0,2023,8,25,37.39
115068,2023-09-04,a769904a4268,10.925,447.82,4892.39,1.0,2023,9,4,249.9
138502,2023-09-08,8e63b368ba85,17.0,80.4,1366.88,1.0,2023,9,8,399.8
208601,2023-09-23,f8b137e886d7,47.0,39.04,1834.97,1.0,2023,9,23,1716.07
199402,2023-09-21,0d04bf14ce29,1.0,229.9,229.9,1.0,2023,9,21,44.9
139815,2023-09-09,2efe9376e139,1.0,79.9,79.9,1.0,2023,9,9,192.88
81539,2023-08-28,f4e2f8433c9d,5.0,179.9,899.5,1.0,2023,8,28,5980.82
144145,2023-09-10,3661956319d2,2.0,119.9,239.8,1.0,2023,9,10,49.8
109468,2023-09-02,7b334c6014da,4.0,890.0,3560.0,1.0,2023,9,2,105.0
62898,2023-08-24,8cf984a9ebf5,8.0,149.9,1199.2,1.0,2023,8,24,959.32
39365,2023-08-19,0067dafd399f,1.0,100.9,100.9,1.0,2023,8,19,539.7
34796,2023-08-18,f0f5c70444fd,3.0,34.9,104.7,1.0,2023,8,18,580.88
18544,2023-08-09,ebf4ea650616,2.0,46.55,93.1,1.0,2023,8,9,6002.78
183535,2023-09-18,eaeeea146434,0.224,899.02,201.38,1.0,2023,9,18,1556.81
228298,2023-09-27,fa2213bcd323,0.376,774.79,291.32,1.0,2023,9,27,29.8
37441,2023-08-18,e790db47e8e7,0.498,999.9,497.95,1.0,2023,8,18,284.73
204180,2023-09-22,3a614050b843,5.572,178.01,991.88,1.0,2023,9,22,319.69
217062,2023-09-25,f6e52e28f3bd,2.0,189.05,378.1,1.0,2023,9,25,3702.77
77498,2023-08-27,9f8be5a439df,4.0,76.34,305.36,1.0,2023,8,27,299.8
225051,2023-09-27,20bac4255fe6,3.0,17.1,51.31,1.0,2023,9,27,588.79
5046,2023-08-04,06d74a9ab86a,2.0,79.0,158.0,1.0,2023,8,4,2398.0
59164,2023-08-23,cf866e2b6d99,25.0,96.03,2400.75,1.0,2023,8,23,134.0
107820,2023-09-02,801918385b98,1.0,549.9,549.9,1.0,2023,9,2,3146.5
225694,2023-09-27,70c915168a2d,1.0,79.0,79.0,1.0,2023,9,27,99.8
97700,2023-08-31,6a6d6fc82f6c,2.0,139.9,279.8,1.0,2023,8,31,3299.7
227971,2023-09-27,d2f7fc971df6,3.0,119.9,359.7,1.0,2023,9,27,893.28
91420,2023-08-30,c6664c17ddcb,5.0,130.0,650.0,1.0,2023,8,30,146.0
23914,2023-08-16,00aa37841bff,3.0,69.9,209.7,1.0,2023,8,16,378.53
201309,2023-09-22,20bf7b042147,35.599,69.9,2488.38,1.0,2023,9,22,269.7
94301,2023-08-30,32241292bd93,1.0,549.9,549.9,1.0,2023,8,30,199.9
87092,2023-08-29,d010599a929f,5.0,68.69,343.47,1.0,2023,8,29,299.4
129392,2023-09-07,e51188d6e4cf,2.0,71.5,143.0,1.0,2023,9,7,383.6
9015,2023-08-07,3a95d538a917,2.0,229.0,458.0,1.0,2023,8,7,1686.28
114307,2023-09-03,124bfab82b7d,1.0,129.9,129.9,1.0,2023,9,3,85.66
178258,2023-09-17,c68a6596d94e,2.0,109.9,219.8,1.0,2023,9,17,1128.4
201582,2023-09-22,c15b1a4a9b04,1.0,88.0,88.0,1.0,2023,9,22,613.07
73027,2023-08-26,1f1371bfef59,2.116,379.0,801.97,1.0,2023,8,26,359.6
146067,2023-09-10,ed594bb083b8,17.0,19.88,338.0,1.0,2023,9,10,819.9
140494,2023-09-09,d633c58b254f,1.0,292.0,292.0,1.0,2023,9,9,49.0
88158,2023-08-29,7f09cf83c28d,6.0,39.24,235.41,1.0,2023,8,29,129.0
136993,2023-09-08,ccaa73380cd0,8.0,25.2,201.63,1.0,2023,9,8,185.0
69241,2023-08-25,a8f371f697cc,4.0,99.82,399.26,1.0,2023,8,25,119.9
31427,2023-08-17,d1dceb12d604,4.0,42.23,168.9,1.0,2023,8,17,639.8
206451,2023-09-23,ecdd2dac16f9,1.0,149.9,149.9,1.0,2023,9,23,790.2
204205,2023-09-22,b518a2a2010d,9.0,73.9,665.1,1.0,2023,9,22,2452.4
233533,2023-09-28,da0692f41866,1.694,1998.17,3384.9,1.0,2023,9,28,125.8
30735,2023-08-17,6048b60bbea7,7.0,79.9,559.3,1.0,2023,8,17,64.9
118347,2023-09-04,3627e52befc7,1.0,257.59,257.59,1.0,2023,9,4,559.6
116642,2023-09-04,a7a82132ab4a,2.0,86.52,173.04,1.0,2023,9,4,42.0
44358,2023-08-20,8d9924c7cc57,7.0,79.9,559.3,1.0,2023,8,20,1486.64
234231,2023-09-29,e31ffb411e12,13.0,45.14,586.77,1.0,2023,9,29,3243.2
123703,2023-09-05,a2743023ac09,2.0,32.9,65.8,1.0,2023,9,5,1294.96
159676,2023-09-13,91f82b2c0b5b,1.0,8.36,8.36,1.0,2023,9,13,251.91
211355,2023-09-24,55d25b10684a,8.0,219.49,1755.95,1.0,2023,9,24,349.9
144352,2023-09-10,86b819740212,15.0,99.84,1497.6,1.0,2023,9,10,334.5
225134,2023-09-27,e3f2c56584bf,2.0,32.9,65.8,1.0,2023,9,27,1002.76
210914,2023-09-24,59841717c63a,4.0,79.9,319.6,1.0,2023,9,24,274.5
226530,2023-09-27,b9cc2dc393a2,1.0,39.1,39.1,1.0,2023,9,27,69.9
71685,2023-08-25,c8dd8a7220c8,3.0,105.27,315.8,1.0,2023,8,25,185.9
8801,2023-08-07,39ea48f7a28a,1.0,199.9,199.9,1.0,2023,8,7,718.99
104271,2023-09-01,62b5b89868d3,2.0,69.45,138.9,1.0,2023,9,1,1149.9
229686,2023-09-28,6739c5d904f5,1.0,152.91,152.91,1.0,2023,9,28,249.0
14404,2023-08-09,97a4b405358d,1.0,340.7,340.7,1.0,2023,8,9,297.0
79476,2023-08-27,57aa5cbdd027,1.0,179.9,179.9,1.0,2023,8,27,539.1
158150,2023-09-13,9d69b885650f,1.02,459.01,468.19,1.0,2023,9,13,890.0
121102,2023-09-05,f20ab5dd218b,3.232,179.9,581.43,1.0,2023,9,5,477.0
148233,2023-09-10,80f311f05385,5.0,159.0,795.0,1.0,2023,9,10,305.13
195836,2023-09-21,01effd394110,1.0,69.9,69.9,1.0,2023,9,21,249.9
140358,2023-09-09,d864668a8dda,6.0,34.9,209.4,1.0,2023,9,9,1209.6
63752,2023-08-24,52a3d27139df,1.0,59.9,59.9,1.0,2023,8,24,29.61
62752,2023-08-24,2b4f2b158096,10.0,14.9,149.0,1.0,2023,8,24,399.9
158125,2023-09-13,0e6ed9f063c1,2.0,449.9,899.8,1.0,2023,9,13,199.9
26603,2023-08-16,6b800de75fa6,1.0,149.9,149.9,1.0,2023,8,16,359.7
163027,2023-09-14,900b8eb2d0e4,0.358,646.12,231.31,1.0,2023,9,14,107.8
132529,2023-09-07,ec8482c1ecb1,1.0,112.0,112.0,1.0,2023,9,7,599.5
228465,2023-09-27,de1546150b43,2.0,189.9,379.8,1.0,2023,9,27,115.8
15988,2023-08-09,69d1ee1c553d,3.242,343.39,1113.26,1.0,2023,8,9,519.9
133412,2023-09-08,b8c3fb901d3c,6.0,457.9,2747.4,1.0,2023,9,8,189.9
45325,2023-08-20,d63b63612407,8.0,156.91,1255.27,1.0,2023,8,20,2290.25
40958,2023-08-19,5e11c30d588e,1.376,309.0,425.19,1.0,2023,8,19,159.8
43168,2023-08-20,6dbb43cff46d,1.0,109.9,109.9,1.0,2023,8,20,328.47
21865,2023-08-15,84af254625d2,1.0,69.9,69.9,1.0,2023,8,15,359.7
60908,2023-08-23,e06e892f2d7e,1.0,99.9,99.9,1.0,2023,8,23,177.82
107645,2023-09-02,c5aa40ed40d5,5.0,118.83,594.16,1.0,2023,9,2,1167.85
44413,2023-08-20,4de86de68e32,1.0,69.66,69.66,1.0,2023,8,20,127.89
141798,2023-09-09,30c7b157be67,1.0,69.9,69.9,1.0,2023,9,9,959.4
67337,2023-08-25,ae0ad3373eca,5.0,45.9,229.5,1.0,2023,8,25,129.9
94402,2023-08-30,9a3008210d4a,1.0,129.9,129.9,1.0,2023,8,30,5906.4
154520,2023-09-12,45cd71f329fe,1.0,49.9,49.9,1.0,2023,9,12,562.77
188392,2023-09-19,7f03604d6dbf,6.0,41.57,249.4,1.0,2023,9,19,34.9
149074,2023-09-11,3612491bb427,3.0,87.0,261.0,1.0,2023,9,11,1343.41
144284,2023-09-10,26130d3b955c,2.0,41.6,83.2,1.0,2023,9,10,179.9
175550,2023-09-16,0414364e63f7,1.0,119.9,119.9,1.0,2023,9,16,353.73
54529,2023-08-22,85ab0061cf26,1.0,79.9,79.9,1.0,2023,8,22,2689.94
53791,2023-08-22,b115277b53dd,2.0,186.2,372.4,1.0,2023,8,22,84.0
38658,2023-08-19,0c6f8d9fd621,131.0,29.82,3906.5,1.0,2023,8,19,389.7
17309,2023-08-09,bfdddf99a5d4,4.0,64.9,259.6,1.0,2023,8,9,329.4
162965,2023-09-14,8e698cb01316,1.0,101.7,101.7,1.0,2023,9,14,79.5
52290,2023-08-21,043058e59eac,2.0,102.93,205.86,1.0,2023,8,21,63.8
147170,2023-09-10,32e7b4393c7d,0.58,499.9,289.94,1.0,2023,9,10,62.9
117170,2023-09-04,dfe0d6d2cc0c,0.488,1299.88,634.34,1.0,2023,9,4,2941.23
100593,2023-09-01,42dc92e59394,2.0,115.9,231.8,1.0,2023,9,1,319.2
136155,2023-09-08,74c7a4ab5deb,10.0,69.61,696.05,1.0,2023,9,8,4585.0
197040,2023-09-21,c21aa299f3f5,2.0,64.9,129.8,1.0,2023,9,21,133.32
104737,2023-09-01,43b7447a6e9b,1.0,259.9,259.9,1.0,2023,9,1,17525.25
61684,2023-08-24,1001403ce627,3.0,12.0,36.0,1.0,2023,8,24,299.8
122219,2023-09-05,cdfe30fcf9e4,1.0,189.9,189.9,1.0,2023,9,5,89.9
185970,2023-09-19,21dc0bb83e30,17.0,160.0,2720.0,1.0,2023,9,19,244.21
198656,2023-09-21,6cafc2bd1271,2.0,99.0,198.0,1.0,2023,9,21,910.84
156221,2023-09-12,067793ba4df5,1.0,31.61,31.61,1.0,2023,9,12,638.57
169848,2023-09-15,3e93204ce1e8,2.0,819.9,1639.8,1.0,2023,9,15,72.0
147441,2023-09-10,c864bd598d22,2.0,99.9,199.8,1.0,2023,9,10,179.9
163718,2023-09-14,3692351e92c9,2.0,33.78,67.55,1.0,2023,9,14,1144.09
75485,2023-08-26,f78cb1bd4abb,1.0,161.0,161.0,1.0,2023,8,26,1333.69
97508,2023-08-31,958e27a5816d,1.0,59.9,59.9,1.0,2023,8,31,84.27
198071,2023-09-21,e13c1f086ff4,0.234,899.91,210.58,1.0,2023,9,21,933.25
201194,2023-09-22,a1fcfa9e6032,1.0,279.9,279.9,1.0,2023,9,22,6338.06
47073,2023-08-20,847392462fcc,1.0,227.9,227.9,1.0,2023,8,20,158.0
141516,2023-09-09,d0b02043049d,1.0,83.9,83.9,1.0,2023,9,9,164.7
97702,2023-08-31,d74dead34312,1.0,59.9,59.9,1.0,2023,8,31,359.9
117189,2023-09-04,ca084e986974,5.564,169.9,945.33,1.0,2023,9,4,114.9
179460,2023-09-17,9ed32bd58dd9,2.0,49.9,99.8,1.0,2023,9,17,36.9
11544,2023-08-08,61c41c1402f2,3.0,49.9,149.7,1.0,2023,8,8,1531.9
196418,2023-09-21,82f4ea0ff289,2.0,119.9,239.8,1.0,2023,9,21,1389.26
98412,2023-08-31,b8f0e33e0819,1.0,69.9,69.9,1.0,2023,8,31,94.04
212353,2023-09-24,e2aded14b1d3,15.0,549.0,8235.0,1.0,2023,9,24,298.7
202305,2023-09-22,bd95567c4047,10.0,88.76,887.6,1.0,2023,9,22,6533.35
107906,2023-09-02,f2199be4e52a,3.0,59.9,179.7,1.0,2023,9,2,2509.91
50861,2023-08-21,771dc01d9b44,2.0,39.9,79.8,1.0,2023,8,21,697.7
216326,2023-09-25,3a95d538a917,5.0,229.0,1145.0,1.0,2023,9,25,2490.0
185687,2023-09-18,f42622148cc3,1.0,139.9,139.9,1.0,2023,9,18,349.9
200548,2023-09-22,3e345856ba35,2.0,64.9,129.8,1.0,2023,9,22,4477.61
40100,2023-08-19,3a698cf234e0,3.0,99.9,299.7,1.0,2023,8,19,499.6
77237,2023-08-27,b88f9d50009a,2.0,44.9,89.8,1.0,2023,8,27,4771.68
133621,2023-09-08,3d6533be3675,2.0,48.16,96.32,1.0,2023,9,8,319.6
221340,2023-09-26,2a539f601d2f,1.0,79.9,79.9,1.0,2023,9,26,219.9
106933,2023-09-02,224b1823a932,1.0,269.9,269.9,1.0,2023,9,2,1098.01
173680,2023-09-16,bde50ac94d41,1.0,95.0,95.0,1.0,2023,9,16,334.92
162128,2023-09-14,728c302052f4,2.0,65.9,131.8,1.0,2023,9,14,119.9
128800,2023-09-07,c5458670a371,4.0,69.68,278.7,1.0,2023,9,7,199.0
219504,2023-09-25,b3ec2ab5f60b,6.0,22.9,137.4,1.0,2023,9,25,93.8
34771,2023-08-18,e3a8fc796af6,1.0,189.9,189.9,1.0,2023,8,18,339.8
125655,2023-09-06,7229eadfbb24,2.0,66.41,132.81,1.0,2023,9,6,841.28
89163,2023-08-29,b4ac1bc7ff30,1.0,109.9,109.9,1.0,2023,8,29,1119.11
137559,2023-09-08,c07ffb0dc302,2.0,67.9,135.8,1.0,2023,9,8,5290.22
8219,2023-08-07,ee7fdca638d1,3.0,59.9,179.7,1.0,2023,8,7,39.9
194067,2023-09-20,a4c69f849377,1.0,189.9,189.9,1.0,2023,9,20,335.71
41601,2023-08-19,999fc4e5f386,4.0,349.9,1399.6,1.0,2023,8,19,7362.08
157681,2023-09-13,e31ad227f0af,4.0,29.49,117.96,1.0,2023,9,13,169.9
51388,2023-08-21,9501cbe5395f,4.0,789.0,3156.0,1.0,2023,8,21,164.7
210162,2023-09-23,fe178cb6850f,1.0,140.0,140.0,1.0,2023,9,23,199.9
232103,2023-09-28,60b4c682dad1,18.0,32.45,584.01,1.0,2023,9,28,699.9
40716,2023-08-19,ad9dd1c83ba5,3.0,29.9,89.7,1.0,2023,8,19,166.95
43535,2023-08-20,0469b587333e,1.0,119.9,119.9,1.0,2023,8,20,1590.0
19458,2023-08-15,8da8087f2cdb,1.0,209.9,209.9,1.0,2023,8,15,72.9
51214,2023-08-21,6efa300401b1,17.648,312.05,5507.0,1.0,2023,8,21,144.8
51857,2023-08-21,3ff9dbd5c564,1.0,29.9,29.9,1.0,2023,8,21,559.8
96248,2023-08-31,4fee908c3f1e,1.0,283.9,283.9,1.0,2023,8,31,2502.46
13368,2023-08-08,e91be614419c,2.0,44.9,89.8,1.0,2023,8,8,251.48
162746,2023-09-14,c864bd598d22,15.0,75.88,1138.19,1.0,2023,9,14,315.8
4083,2023-08-04,4caf6ee0b378,1.0,110.9,110.9,1.0,2023,8,4,92.7
201994,2023-09-22,9c8f5155b2b3,1.0,69.9,69.9,1.0,2023,9,22,1240.52
213704,2023-09-24,5f539bb4afb7,1.0,104.9,104.9,1.0,2023,9,24,104.9
202290,2023-09-22,bf84c0bbd039,13.216,625.37,8264.86,1.0,2023,9,22,608.54
37736,2023-08-18,b6b57b285637,2.0,99.45,198.9,1.0,2023,8,18,239.8
150673,2023-09-11,f25bc163397d,3.0,35.73,107.19,1.0,2023,9,11,989.2
186524,2023-09-19,1614ed0813fe,2.0,14.9,29.8,1.0,2023,9,19,2835.07
71275,2023-08-25,15cef788e297,0.466,1289.18,600.76,1.0,2023,8,25,289.8
95778,2023-08-31,3fc246d9bad4,4.0,44.9,179.6,1.0,2023,8,31,159.8
37465,2023-08-18,eabcd9da5a8e,0.292,699.9,204.37,1.0,2023,8,18,59.9
208671,2023-09-23,810283bf6a09,4.0,71.9,287.6,1.0,2023,9,23,351.5
115550,2023-09-04,59cc6d0fd196,1.0,195.24,195.24,1.0,2023,9,4,89.9
175403,2023-09-16,18a339ffb6f7,1.0,69.0,69.0,1.0,2023,9,16,247.88
197200,2023-09-21,e973f8154258,3.0,49.9,149.7,1.0,2023,9,21,199.8
135953,2023-09-08,964f6927a8cf,2.0,149.9,299.8,1.0,2023,9,8,139.8
148847,2023-09-11,ebf06c0499e5,1.0,159.9,159.9,1.0,2023,9,11,125.91
62529,2023-08-24,7c39216e2f57,10.0,40.97,409.68,1.0,2023,8,24,99.9
35221,2023-08-18,e343fa037b74,3.0,199.0,597.0,1.0,2023,8,18,159.9
141438,2023-09-09,a3a04c260d59,1.0,64.9,64.9,1.0,2023,9,9,159.9
65560,2023-08-24,5b802c30f302,5.0,35.9,179.5,1.0,2023,8,24,599.9
182667,2023-09-18,92c7d02f975c,1.766,759.0,1340.4,1.0,2023,9,18,239.8
187804,2023-09-19,9330fc4ee561,20.0,43.18,863.66,1.0,2023,9,19,243.18
